SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,SETTLE_PR,OPEN_INT,CHG_IN_OI,VOLUME,TRADE_DATE,UNDERLYING_PRICE,HIGH_PRICE,LOW_PRICE,OPEN_PRICE,CLOSE_PRICE,LAST_PRICE
FINNIFTY,28-08-2025,24300.0,PE,6.75,4875,-650,121,14-08-2025,26333.45,8.8,6.2,6.8,6.75,7.2
FINNIFTY,28-08-2025,23800.0,PE,0.7,1105,0,4,14-08-2025,26333.45,5.5,4.5,5.5,4.5,4.5
FINNIFTY,28-10-2025,28200.0,CE,355.4,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,554.0,0.0
FINNIFTY,28-10-2025,26000.0,CE,1250.7,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1584.1,0.0
FINNIFTY,28-10-2025,24500.0,CE,2320.05,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,2692.7,0.0
FINNIFTY,28-10-2025,23000.0,CE,3654.95,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,4029.9,0.0
FINNIFTY,30-09-2025,28700.0,CE,112.7,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,701.65,0.0
FINNIFTY,30-09-2025,24800.0,CE,1869.15,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,3033.65,0.0
FINNIFTY,28-08-2025,24300.0,CE,2093.25,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,2787.25,0.0
FINNIFTY,30-09-2025,26200.0,PE,547.4,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,500.0,0.0
FINNIFTY,30-09-2025,26400.0,PE,638.6,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,563.9,0.0
FINNIFTY,30-09-2025,26800.0,PE,847.4,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,707.9,0.0
FINNIFTY,30-09-2025,28200.0,PE,1830.3,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1386.65,0.0
FINNIFTY,30-09-2025,29200.0,PE,2704.25,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,2031.2,0.0
FINNIFTY,28-08-2025,26450.0,PE,255.4,8060,1235,82,14-08-2025,26333.45,287.95,236.65,287.95,255.4,261.15
FINNIFTY,28-10-2025,27300.0,CE,626.15,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,887.25,0.0
FINNIFTY,28-08-2025,24200.0,PE,6.4,5980,390,29,14-08-2025,26333.45,6.95,5.1,6.05,6.4,6.4
FINNIFTY,28-08-2025,26000.0,PE,100.25,146835,63050,5682,14-08-2025,26333.45,118.0,92.7,117.85,100.25,101.0
FINNIFTY,28-08-2025,26400.0,PE,229.15,64220,39390,3204,14-08-2025,26333.45,263.6,211.95,257.2,229.15,229.1
FINNIFTY,28-10-2025,27200.0,PE,1191.75,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1080.05,0.0
FINNIFTY,28-08-2025,26750.0,PE,592.2,1495,0,0,14-08-2025,26333.45,0.0,0.0,0.0,568.35,568.35
FINNIFTY,28-08-2025,27400.0,PE,1083.55,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1336.45,0.0
FINNIFTY,28-08-2025,27550.0,PE,1213.15,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1037.55,1037.55
FINNIFTY,28-10-2025,26700.0,CE,878.2,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1176.45,0.0
FINNIFTY,28-10-2025,25100.0,CE,1851.9,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,2214.8,0.0
FINNIFTY,30-09-2025,29500.0,CE,47.15,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,469.65,0.0
FINNIFTY,30-09-2025,27900.0,CE,242.95,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1013.7,0.0
FINNIFTY,30-09-2025,25600.0,CE,1259.95,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,2397.75,0.0
FINNIFTY,30-09-2025,24500.0,CE,2123.8,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,3288.0,0.0
FINNIFTY,30-09-2025,24000.0,CE,2571.8,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,3727.7,0.0
FINNIFTY,28-08-2025,27900.0,CE,8.35,113425,-4160,486,14-08-2025,26333.45,8.8,6.7,7.05,8.35,8.45
FINNIFTY,28-08-2025,27500.0,CE,14.5,75920,-15340,1622,14-08-2025,26333.45,17.3,12.35,12.5,14.5,14.0
FINNIFTY,28-08-2025,26850.0,CE,78.15,15665,-390,323,14-08-2025,26333.45,95.4,70.5,79.35,78.15,74.6
FINNIFTY,28-08-2025,26000.0,CE,496.15,13845,-65,20,14-08-2025,26333.45,535.0,485.35,531.0,496.15,494.15
FINNIFTY,28-08-2025,25850.0,CE,713.7,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1130.0,0.0
FINNIFTY,28-08-2025,24500.0,CE,1897.15,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,2626.0,0.0
FINNIFTY,28-08-2025,27900.0,PE,1531.3,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1642.9,0.0
FINNIFTY,28-08-2025,28200.0,PE,1816.25,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1842.25,0.0
FINNIFTY,28-08-2025,28600.0,PE,2206.15,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,2124.75,0.0
FINNIFTY,28-08-2025,30500.0,PE,4096.6,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,3674.55,0.0
FINNIFTY,30-09-2025,25000.0,PE,177.5,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,219.7,0.0
FINNIFTY,28-10-2025,29500.0,PE,2935.65,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,2668.45,0.0
FINNIFTY,28-10-2025,29000.0,PE,2506.1,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,2269.65,0.0
FINNIFTY,28-10-2025,28500.0,PE,2100.0,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1896.75,0.0
FINNIFTY,28-10-2025,28300.0,PE,1946.35,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1756.1,0.0
FINNIFTY,28-10-2025,26900.0,PE,1018.9,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,926.8,0.0
FINNIFTY,28-08-2025,25200.0,PE,47.3,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,406.7,0.0
FINNIFTY,28-08-2025,25250.0,PE,22.7,1820,-130,70,14-08-2025,26333.45,27.25,20.0,21.8,22.7,22.9
FINNIFTY,28-08-2025,25300.0,PE,23.5,10855,-1560,47,14-08-2025,26333.45,26.15,21.35,24.0,23.5,23.9
FINNIFTY,28-10-2025,28200.0,PE,1870.7,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1687.7,0.0
FINNIFTY,28-10-2025,26400.0,PE,765.15,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,702.2,0.0
FINNIFTY,30-09-2025,30000.0,PE,3457.8,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,2628.9,0.0
FINNIFTY,30-09-2025,27900.0,PE,1591.2,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1218.35,0.0
FINNIFTY,30-09-2025,27300.0,PE,1156.65,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,919.0,0.0
FINNIFTY,28-08-2025,24800.0,CE,1607.95,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,2392.2,0.0
FINNIFTY,28-08-2025,25050.0,CE,1374.2,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1782.9,0.0
FINNIFTY,28-08-2025,25600.0,CE,901.2,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1821.65,0.0
FINNIFTY,28-08-2025,25700.0,CE,823.75,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1756.3,0.0
FINNIFTY,28-08-2025,26550.0,CE,161.7,11505,-3965,837,14-08-2025,26333.45,193.55,147.55,150.05,161.7,159.4
FINNIFTY,28-08-2025,26950.0,CE,174.3,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,479.85,0.0
FINNIFTY,28-10-2025,26900.0,CE,787.45,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1073.9,0.0
FINNIFTY,28-10-2025,27800.0,CE,460.5,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,687.9,0.0
FINNIFTY,28-10-2025,28300.0,CE,332.3,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,523.9,0.0
FINNIFTY,30-09-2025,25700.0,PE,357.75,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,363.05,0.0
FINNIFTY,30-09-2025,24900.0,PE,158.8,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,203.35,0.0
FINNIFTY,28-08-2025,27750.0,PE,1392.65,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1186.35,0.0
FINNIFTY,28-08-2025,26600.0,PE,340.45,39650,-260,28,14-08-2025,26333.45,360.0,323.0,348.0,340.45,349.0
FINNIFTY,28-08-2025,26250.0,PE,168.4,21320,-17810,1681,14-08-2025,26333.45,196.0,156.0,195.95,168.4,172.45
FINNIFTY,28-08-2025,25750.0,PE,58.4,12285,-455,52,14-08-2025,26333.45,68.1,55.0,68.1,58.4,59.55
FINNIFTY,28-08-2025,25650.0,PE,119.75,4030,0,0,14-08-2025,26333.45,0.0,0.0,0.0,58.45,49.6
FINNIFTY,28-08-2025,27200.0,CE,114.8,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,947.0,0.0
FINNIFTY,28-08-2025,28900.0,CE,3.0,910,-845,16,14-08-2025,26333.45,3.35,2.95,3.3,3.0,3.15
FINNIFTY,28-08-2025,29300.0,CE,0.7,585,-195,5,14-08-2025,26333.45,2.6,2.0,2.0,2.6,2.6
FINNIFTY,30-09-2025,24400.0,CE,2211.25,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,3374.45,0.0
FINNIFTY,30-09-2025,24600.0,CE,2037.55,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,3202.35,0.0
FINNIFTY,30-09-2025,25900.0,CE,1063.25,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,2178.4,0.0
FINNIFTY,30-09-2025,27100.0,CE,472.25,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1412.85,0.0
FINNIFTY,30-09-2025,27300.0,CE,403.7,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1304.7,0.0
FINNIFTY,30-09-2025,28800.0,CE,101.65,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,668.4,0.0
FINNIFTY,30-09-2025,30000.0,CE,25.95,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,357.9,0.0
FINNIFTY,28-10-2025,25300.0,CE,1706.8,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,2066.15,0.0
FINNIFTY,28-10-2025,25500.0,CE,1568.3,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1921.45,0.0
FINNIFTY,28-10-2025,25600.0,CE,1501.45,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1850.2,0.0
FINNIFTY,28-10-2025,26200.0,CE,1135.6,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1459.95,0.0
FINNIFTY,28-10-2025,28000.0,CE,404.55,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,618.2,0.0
FINNIFTY,28-08-2025,24100.0,PE,4.85,4030,-715,32,14-08-2025,26333.45,5.9,4.55,5.8,4.85,4.9
FINNIFTY,28-08-2025,26750.0,CE,99.35,19630,-260,236,14-08-2025,26333.45,120.5,89.9,95.0,99.35,95.85
FINNIFTY,28-08-2025,25650.0,CE,862.1,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1280.6,0.0
FINNIFTY,30-09-2025,23000.0,PE,10.1,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,34.65,0.0
FINNIFTY,28-08-2025,29000.0,PE,2601.7,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,2425.25,0.0
FINNIFTY,28-08-2025,28500.0,PE,2107.95,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,2052.4,0.0
FINNIFTY,28-08-2025,26900.0,PE,693.45,130,0,0,14-08-2025,26333.45,0.0,0.0,0.0,477.8,477.8
FINNIFTY,28-08-2025,26850.0,PE,658.8,325,0,0,14-08-2025,26333.45,0.0,0.0,0.0,566.8,566.8
FINNIFTY,28-08-2025,26700.0,PE,411.15,11700,-195,28,14-08-2025,26333.45,460.9,388.0,460.9,411.15,418.15
FINNIFTY,28-08-2025,26500.0,PE,285.2,77805,9100,997,14-08-2025,26333.45,326.15,261.5,300.1,285.2,287.15
FINNIFTY,28-08-2025,26350.0,PE,208.2,44135,29640,3450,14-08-2025,26333.45,238.15,190.0,236.0,208.2,211.95
FINNIFTY,28-08-2025,25400.0,PE,73.1,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,462.15,0.0
FINNIFTY,28-08-2025,24900.0,PE,22.85,9165,65,3,14-08-2025,26333.45,14.5,11.35,14.5,11.45,11.45
FINNIFTY,28-08-2025,24800.0,PE,10.1,34710,130,58,14-08-2025,26333.45,13.05,8.65,11.5,10.1,10.1
FINNIFTY,28-10-2025,25000.0,CE,1926.5,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,2291.5,0.0
FINNIFTY,28-10-2025,24800.0,CE,2079.95,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,2448.6,0.0
FINNIFTY,30-09-2025,24900.0,CE,1787.1,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,2950.65,0.0
FINNIFTY,28-08-2025,28700.0,CE,3.8,2080,-520,13,14-08-2025,26333.45,4.6,3.65,4.6,3.8,3.9
FINNIFTY,28-08-2025,28400.0,CE,4.7,4095,-325,34,14-08-2025,26333.45,5.5,4.55,5.25,4.7,4.55
FINNIFTY,28-08-2025,27700.0,CE,44.15,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,748.2,0.0
FINNIFTY,28-08-2025,27300.0,CE,22.9,10855,-2080,169,14-08-2025,26333.45,28.65,19.8,19.8,22.9,22.0
FINNIFTY,28-08-2025,27150.0,CE,125.2,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,397.7,0.0
FINNIFTY,28-08-2025,26600.0,CE,144.85,71435,-10010,2406,14-08-2025,26333.45,170.0,127.3,133.65,144.85,141.4
FINNIFTY,28-08-2025,26400.0,CE,234.05,64285,6565,3562,14-08-2025,26333.45,266.1,207.05,207.05,234.05,227.0
FINNIFTY,28-08-2025,26200.0,CE,361.25,22620,-8645,808,14-08-2025,26333.45,389.0,319.55,325.8,361.25,347.5
FINNIFTY,28-10-2025,25800.0,PE,517.85,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,483.4,0.0
FINNIFTY,28-10-2025,24300.0,PE,150.05,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,151.9,0.0
FINNIFTY,28-10-2025,23500.0,PE,64.3,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,69.95,0.0
FINNIFTY,30-09-2025,28700.0,PE,2254.7,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1693.5,0.0
FINNIFTY,28-08-2025,24100.0,CE,2290.8,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,2952.55,0.0
FINNIFTY,28-08-2025,24400.0,CE,1994.95,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,2706.1,0.0
FINNIFTY,28-08-2025,26150.0,CE,518.75,6760,-2990,89,14-08-2025,26333.45,419.0,375.0,375.0,405.0,405.0
FINNIFTY,30-09-2025,24600.0,PE,111.65,130,0,0,14-08-2025,26333.45,0.0,0.0,0.0,159.9,159.9
FINNIFTY,30-09-2025,24000.0,PE,50.55,65,0,0,14-08-2025,26333.45,0.0,0.0,0.0,65.0,65.0
FINNIFTY,28-08-2025,28800.0,PE,2403.5,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,2274.05,0.0
FINNIFTY,28-08-2025,27450.0,PE,1126.2,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,968.2,0.0
FINNIFTY,28-08-2025,27350.0,PE,1041.45,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,900.65,0.0
FINNIFTY,28-08-2025,27250.0,PE,959.1,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,835.55,0.0
FINNIFTY,28-08-2025,25800.0,PE,66.8,16770,-2015,136,14-08-2025,26333.45,78.2,60.45,78.2,66.8,69.0
FINNIFTY,30-09-2025,27600.0,CE,315.2,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1152.9,0.0
FINNIFTY,30-09-2025,25800.0,CE,1126.7,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,2250.7,0.0
FINNIFTY,30-09-2025,27400.0,CE,372.35,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1252.75,0.0
FINNIFTY,30-09-2025,27200.0,CE,437.0,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1358.1,0.0
FINNIFTY,28-08-2025,29000.0,CE,2.85,14170,1105,129,14-08-2025,26333.45,3.9,2.25,3.7,2.85,2.25
FINNIFTY,30-09-2025,27800.0,PE,1515.55,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1165.0,0.0
FINNIFTY,30-09-2025,25100.0,PE,197.85,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,237.0,0.0
FINNIFTY,30-09-2025,28600.0,CE,124.8,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,736.15,0.0
FINNIFTY,30-09-2025,28100.0,PE,1749.15,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1329.2,0.0
FINNIFTY,28-08-2025,24200.0,CE,2191.9,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,2869.45,0.0
FINNIFTY,28-10-2025,28600.0,PE,2179.1,0,0,0,14-08-2025,26333.45,0.0,0.0,0.0,1968.9,0.0
